File_path,File_name,Instrument,Start_time,End_time,Index,Instrument_encoded,Instrument_0,Instrument_1,Instrument_2,Instrument_3,Instrument_4
/content/drive/MyDrive/Drums/closedhat_0171.wav,closedhat_0171,Closed Hat,0,0.5357369614512472,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/closedhat_0074.wav,closedhat_0074,Closed Hat,0,0.1964172335600907,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/closedhat_0239.wav,closedhat_0239,Closed Hat,0,0.9375056689342404,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0332.wav,kick_0332,Kick,0,0.1454875283446712,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0254.wav,kick_0254,Kick,0,0.27160997732426306,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0170.wav,kick_0170,Kick,0,0.2345124716553288,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0153.wav,kick_0153,Kick,0,0.4555102040816327,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0100.wav,closedhat_0100,Closed Hat,0,0.04870748299319728,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0007.wav,kick_0007,Kick,0,0.2948299319727891,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0137.wav,kick_0137,Kick,0,0.17755102040816326,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0069.wav,kick_0069,Kick,0,0.9832199546485261,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0103.wav,kick_0103,Kick,0,0.7478004535147392,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0121.wav,kick_0121,Kick,0,1.250657596371882,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0216.wav,kick_0216,Kick,0,0.5594557823129251,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0083.wav,kick_0083,Kick,0,0.6428571428571429,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0135.wav,kick_0135,Kick,0,0.1817233560090703,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0317.wav,kick_0317,Kick,0,0.167437641723356,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0192.wav,kick_0192,Kick,0,0.1326077097505669,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/openhat_0055.wav,openhat_0055,Open Hat,0,0.47768707482993195,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0191.wav,kick_0191,Kick,0,0.24634920634920635,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0069.wav,closedhat_0069,Closed Hat,0,0.16072562358276643,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/openhat_0102.wav,openhat_0102,Open Hat,0,8.432063492063492,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0100.wav,kick_0100,Kick,0,0.35836734693877553,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0169.wav,kick_0169,Kick,0,0.5410430839002267,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0020.wav,kick_0020,Kick,0,0.7103401360544218,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0060.wav,kick_0060,Kick,0,0.27206349206349206,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0145.wav,kick_0145,Kick,0,0.6057142857142858,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0270.wav,kick_0270,Kick,0,0.18684807256235827,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0323.wav,kick_0323,Kick,0,0.12621315192743765,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/openhat_0069.wav,openhat_0069,Open Hat,0,0.3053968253968254,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0226.wav,kick_0226,Kick,0,0.936734693877551,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0049.wav,closedhat_0049,Closed Hat,0,0.49342403628117915,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/openhat_0073.wav,openhat_0073,Open Hat,0,0.6663038548752834,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0279.wav,kick_0279,Kick,0,0.12498866213151927,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0022.wav,kick_0022,Kick,0,0.13120181405895692,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0240.wav,kick_0240,Kick,0,0.2967800453514739,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0293.wav,kick_0293,Kick,0,0.1456235827664399,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/openhat_0077.wav,openhat_0077,Open Hat,0,0.23587301587301587,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0280.wav,kick_0280,Kick,0,0.48662131519274376,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0129.wav,closedhat_0129,Closed Hat,0,0.04766439909297052,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0165.wav,kick_0165,Kick,0,0.4073469387755102,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0225.wav,kick_0225,Kick,0,0.23873015873015874,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0316.wav,kick_0316,Kick,0,0.3053514739229025,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/openhat_0065.wav,openhat_0065,Open Hat,0,0.709297052154195,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/openhat_0016.wav,openhat_0016,Open Hat,0,1.6342403628117914,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0073.wav,kick_0073,Kick,0,0.4248526077097506,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0224.wav,kick_0224,Kick,0,0.20535147392290248,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/openhat_0023.wav,openhat_0023,Open Hat,0,0.34068027210884355,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0133.wav,kick_0133,Kick,0,0.14131519274376417,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0232.wav,kick_0232,Kick,0,0.1618140589569161,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0325.wav,kick_0325,Kick,0,0.7410884353741497,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0020.wav,closedhat_0020,Closed Hat,0,0.2579138321995465,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0013.wav,kick_0013,Kick,0,0.183718820861678,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0146.wav,kick_0146,Kick,0,0.19446712018140588,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0412.wav,kick_0412,Kick,0,1.3220408163265307,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0130.wav,closedhat_0130,Closed Hat,0,0.09904761904761905,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/closedhat_0097.wav,closedhat_0097,Closed Hat,0,0.08213151927437641,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0385.wav,kick_0385,Kick,0,0.3290702947845805,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0206.wav,closedhat_0206,Closed Hat,0,0.06022675736961451,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0320.wav,kick_0320,Kick,0,0.7312925170068028,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/openhat_0061.wav,openhat_0061,Open Hat,0,1.3960997732426303,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0328.wav,kick_0328,Kick,0,0.32494331065759635,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0233.wav,closedhat_0233,Closed Hat,0,0.9375056689342404,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/closedhat_0181.wav,closedhat_0181,Closed Hat,0,0.03945578231292517,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/closedhat_0169.wav,closedhat_0169,Closed Hat,0,0.1019047619047619,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/openhat_0060.wav,openhat_0060,Open Hat,0,0.9004535147392291,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/openhat_0076.wav,openhat_0076,Open Hat,0,0.6050340136054422,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0050.wav,closedhat_0050,Closed Hat,0,0.05342403628117914,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/openhat_0066.wav,openhat_0066,Open Hat,0,0.6982312925170068,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0213.wav,kick_0213,Kick,0,0.4804988662131519,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0159.wav,closedhat_0159,Closed Hat,0,0.12784580498866213,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0276.wav,kick_0276,Kick,0,0.5178684807256236,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0278.wav,kick_0278,Kick,0,0.44643990929705213,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0052.wav,kick_0052,Kick,0,0.22789115646258504,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0389.wav,kick_0389,Kick,0,1.8298866213151928,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0088.wav,kick_0088,Kick,0,0.3001360544217687,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0234.wav,closedhat_0234,Closed Hat,0,1.0,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/closedhat_0005.wav,closedhat_0005,Closed Hat,0,0.045714285714285714,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0097.wav,kick_0097,Kick,0,0.19755102040816327,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0334.wav,kick_0334,Kick,0,0.7947845804988662,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0106.wav,closedhat_0106,Closed Hat,0,0.11904761904761904,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/openhat_0078.wav,openhat_0078,Open Hat,0,4.071428571428571,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0167.wav,closedhat_0167,Closed Hat,0,2.0,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0289.wav,kick_0289,Kick,0,0.876734693877551,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0141.wav,closedhat_0141,Closed Hat,0,0.5149659863945578,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0034.wav,kick_0034,Kick,0,0.6276190476190476,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0057.wav,kick_0057,Kick,0,0.5740136054421768,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0251.wav,kick_0251,Kick,0,0.28879818594104306,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0062.wav,closedhat_0062,Closed Hat,0,0.1473469387755102,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0414.wav,kick_0414,Kick,0,0.34512471655328797,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0154.wav,kick_0154,Kick,0,0.11795918367346939,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0315.wav,kick_0315,Kick,0,0.34321995464852606,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0054.wav,kick_0054,Kick,0,0.30625850340136057,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0157.wav,kick_0157,Kick,0,0.7452154195011338,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0082.wav,kick_0082,Kick,0,0.5633560090702948,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0253.wav,kick_0253,Kick,0,0.3853061224489796,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0026.wav,kick_0026,Kick,0,0.2689795918367347,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0089.wav,kick_0089,Kick,0,1.3863038548752835,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0209.wav,kick_0209,Kick,0,0.3385487528344671,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0009.wav,kick_0009,Kick,0,0.2326984126984127,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0141.wav,kick_0141,Kick,0,0.15891156462585035,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0072.wav,kick_0072,Kick,0,0.47863945578231293,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/openhat_0012.wav,openhat_0012,Open Hat,0,0.447437641723356,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0156.wav,closedhat_0156,Closed Hat,0,0.11192743764172336,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0306.wav,kick_0306,Kick,0,0.8411337868480726,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0212.wav,closedhat_0212,Closed Hat,0,0.22807256235827664,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/closedhat_0117.wav,closedhat_0117,Closed Hat,0,1.9907482993197279,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/closedhat_0219.wav,closedhat_0219,Closed Hat,0,0.09079365079365079,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0262.wav,kick_0262,Kick,0,0.18866213151927438,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0198.wav,kick_0198,Kick,0,0.2073469387755102,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0340.wav,kick_0340,Kick,0,0.3125170068027211,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0090.wav,closedhat_0090,Closed Hat,0,0.13891156462585033,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/closedhat_0227.wav,closedhat_0227,Closed Hat,0,1.5104761904761905,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/closedhat_0119.wav,closedhat_0119,Closed Hat,0,0.10213151927437641,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/closedhat_0002.wav,closedhat_0002,Closed Hat,0,0.12807256235827663,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/closedhat_0241.wav,closedhat_0241,Closed Hat,0,1.0375056689342403,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0207.wav,kick_0207,Kick,0,0.283718820861678,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0112.wav,kick_0112,Kick,0,0.24603174603174602,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0053.wav,kick_0053,Kick,0,0.19147392290249432,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0287.wav,kick_0287,Kick,0,0.206984126984127,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0163.wav,kick_0163,Kick,0,0.17591836734693878,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0398.wav,kick_0398,Kick,0,0.997687074829932,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/openhat_0064.wav,openhat_0064,Open Hat,0,0.42634920634920637,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0383.wav,kick_0383,Kick,0,1.1077097505668934,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0096.wav,closedhat_0096,Closed Hat,0,0.0872108843537415,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/closedhat_0108.wav,closedhat_0108,Closed Hat,0,0.026984126984126985,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0021.wav,kick_0021,Kick,0,0.4075283446712018,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0269.wav,kick_0269,Kick,0,0.2420408163265306,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0183.wav,kick_0183,Kick,0,0.4665759637188209,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0223.wav,closedhat_0223,Closed Hat,0,0.07147392290249432,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/openhat_0036.wav,openhat_0036,Open Hat,0,0.43047619047619046,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0396.wav,kick_0396,Kick,0,1.251655328798186,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0218.wav,kick_0218,Kick,0,0.32072562358276646,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0087.wav,closedhat_0087,Closed Hat,0,0.16517006802721088,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/closedhat_0024.wav,closedhat_0024,Closed Hat,0,0.2124716553287982,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0023.wav,kick_0023,Kick,0,0.23247165532879818,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0126.wav,closedhat_0126,Closed Hat,0,0.325578231292517,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0197.wav,kick_0197,Kick,0,0.6998639455782313,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/openhat_0005.wav,openhat_0005,Open Hat,0,0.44077097505668933,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0182.wav,closedhat_0182,Closed Hat,0,0.03396825396825397,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0143.wav,kick_0143,Kick,0,0.24421768707482994,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0164.wav,closedhat_0164,Closed Hat,0,4.071428571428571,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0011.wav,kick_0011,Kick,0,0.2857596371882086,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0183.wav,closedhat_0183,Closed Hat,0,0.08263038548752834,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0047.wav,kick_0047,Kick,0,0.21011337868480726,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0388.wav,kick_0388,Kick,0,1.2452607709750567,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0129.wav,kick_0129,Kick,0,0.11909297052154195,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0203.wav,kick_0203,Kick,0,0.2843083900226757,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0063.wav,closedhat_0063,Closed Hat,0,0.1473469387755102,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0284.wav,kick_0284,Kick,0,1.013424036281179,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0085.wav,kick_0085,Kick,0,0.592108843537415,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0155.wav,closedhat_0155,Closed Hat,0,0.13918367346938776,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0111.wav,kick_0111,Kick,0,0.22113378684807256,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0108.wav,kick_0108,Kick,0,0.4636281179138322,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/openhat_0096.wav,openhat_0096,Open Hat,0,0.22149659863945578,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0109.wav,kick_0109,Kick,0,0.7697052154195011,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0337.wav,kick_0337,Kick,0,0.5838548752834467,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0243.wav,kick_0243,Kick,0,0.9151473922902494,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0012.wav,closedhat_0012,Closed Hat,0,0.13682539682539682,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/closedhat_0160.wav,closedhat_0160,Closed Hat,0,4.071428571428571,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/closedhat_0102.wav,closedhat_0102,Closed Hat,0,0.10916099773242631,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0193.wav,kick_0193,Kick,0,0.1436734693877551,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0351.wav,kick_0351,Kick,0,0.34122448979591835,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0266.wav,kick_0266,Kick,0,0.19306122448979593,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0180.wav,kick_0180,Kick,0,0.3597278911564626,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0297.wav,kick_0297,Kick,0,0.7729251700680272,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0288.wav,kick_0288,Kick,0,0.6249886621315193,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0063.wav,kick_0063,Kick,0,0.5,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0343.wav,kick_0343,Kick,0,0.6751020408163265,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0362.wav,kick_0362,Kick,0,1.198095238095238,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0335.wav,kick_0335,Kick,0,0.8616780045351474,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0152.wav,closedhat_0152,Closed Hat,0,0.09079365079365079,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/openhat_0085.WAV,openhat_0085,Open Hat,0,0.6000453514739229,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0327.wav,kick_0327,Kick,0,0.8467120181405896,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0199.wav,closedhat_0199,Closed Hat,0,0.13560090702947847,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/closedhat_0165.wav,closedhat_0165,Closed Hat,0,0.14643990929705217,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/openhat_0032.wav,openhat_0032,Open Hat,0,0.42657596371882084,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0339.wav,kick_0339,Kick,0,0.6038548752834467,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0166.wav,closedhat_0166,Closed Hat,0,0.6341950113378685,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0387.wav,kick_0387,Kick,0,0.2165986394557823,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0126.wav,kick_0126,Kick,0,1.1527891156462584,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0203.wav,closedhat_0203,Closed Hat,0,0.85718820861678,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/openhat_0047.wav,openhat_0047,Open Hat,0,0.6031746031746031,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0237.wav,kick_0237,Kick,0,0.5206349206349207,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0271.wav,kick_0271,Kick,0,0.30716553287981857,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0205.wav,kick_0205,Kick,0,0.17414965986394557,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0061.wav,closedhat_0061,Closed Hat,0,0.06312925170068028,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/kick_0246.wav,kick_0246,Kick,0,0.43174603174603177,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0366.wav,kick_0366,Kick,0,0.7430385487528345,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0282.wav,kick_0282,Kick,0,0.12566893424036282,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/kick_0371.wav,kick_0371,Kick,0,0.7430385487528345,0,1,0.0,1.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/closedhat_0104.wav,closedhat_0104,Closed Hat,0,0.06970521541950113,4,4,0.0,0.0,0.0,0.0,1.0
/content/drive/MyDrive/Drums/closedhat_0148.wav,closedhat_0148,Closed Hat,0,0.09723356009070294,4,4,0.0,0.0,0.0,0.0,1.0
